,postal_code,city_name,type_of_property,price,number_of_rooms,house_area,fully_equipped_kitchen,open_fire,terrace,garden,number_of_facades,swimming_pool,state_of_the_building,construction_year,longitude,lattitude,province,region
195,1050,Ixelles,apartment,750000,3,185,1,0,1,1,0,0,as new,1991,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
196,1050,Ixelles,apartment,750000,3,200,1,0,1,0,2,0,as new,1970,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
197,1050,Ixelles,apartment,750000,3,184,1,0,0,0,4,0,unknown,1928,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
198,1050,Ixelles,apartment,775000,2,223,1,0,0,0,1,0,just renovated,1937,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
199,1050,Ixelles,apartment,765000,3,165,1,0,1,1,2,0,unknown,1910,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
200,1050,Ixelles,apartment,765000,2,210,1,0,1,0,2,0,good,1958,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
201,1050,Ixelles,apartment,775000,3,223,1,0,1,0,0,0,just renovated,1930,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
202,1050,Ixelles,apartment,795000,2,150,1,0,1,0,3,0,as new,1930,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
203,1050,Ixelles,apartment,775000,2,220,0,0,0,0,0,0,as new,1930,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
204,1050,Ixelles,apartment,800000,3,204,1,0,1,0,3,0,good,2001,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
205,1050,Ixelles,apartment,775000,3,230,1,1,0,0,2,0,as new,1930,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
206,1050,Ixelles,apartment,768000,3,187,0,0,1,0,3,0,as new,1952,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
207,1050,Ixelles,apartment,770000,3,170,1,0,1,1,2,0,good,1890,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
208,1050,Ixelles,apartment,820000,4,235,1,0,1,0,2,0,to renovate,1953,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
209,1050,Ixelles,apartment,850000,4,294,1,0,0,0,2,0,good,1982,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
210,1050,Ixelles,apartment,850000,2,221,1,0,1,0,3,0,as new,2015,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
211,1050,Ixelles,apartment,820000,2,170,1,1,1,0,3,0,just renovated,1928,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
212,1050,Ixelles,apartment,850000,2,136,1,0,1,0,2,0,as new,1970,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
213,1050,Ixelles,apartment,850000,2,221,1,0,1,0,0,0,as new,2016,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
214,1050,Ixelles,apartment,850000,2,136,1,0,1,1,4,0,unknown,1967,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
215,1050,Ixelles,apartment,820000,2,170,0,0,1,0,0,0,as new,1933,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
216,1050,Ixelles,apartment,825000,2,154,1,0,1,1,3,0,as new,2021,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
217,1050,Ixelles,apartment,850000,4,280,1,0,0,0,2,0,as new,1950,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
218,1050,Ixelles,apartment,879000,3,227,1,1,1,1,2,0,as new,1904,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
219,1050,Ixelles,apartment,880000,2,200,1,0,1,1,2,0,as new,1904,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
220,1050,Ixelles,apartment,878000,3,210,1,0,1,1,2,0,as new,1904,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
221,1050,Ixelles,apartment,895000,2,140,1,0,0,0,0,0,as new,1930,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
222,1050,Ixelles,apartment,950000,3,217,1,0,1,0,2,0,as new,1958,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
223,1050,Ixelles,apartment,950000,3,217,1,0,1,0,0,0,unknown,1959,4.3815707,50.8222854,Bruxelles-Capitale,Bruxelles
224,1880,Nieuwenrode,apartment,205000,2,80,1,0,0,0,3,0,good,2001,4.3512293,50.9799835,Brabant flamand,Flandre
225,1880,Nieuwenrode,apartment,269000,2,240,1,0,0,0,3,0,to renovate,1920,4.3512293,50.9799835,Brabant flamand,Flandre
226,4900,Spa,apartment,160000,2,65,0,0,1,0,0,0,to renovate,1989,5.8626233,50.492083799999996,Liège,Wallonie
227,4900,Spa,apartment,225000,2,128,1,0,0,0,3,0,good,1978,5.8626233,50.492083799999996,Liège,Wallonie
228,4900,Spa,apartment,285000,3,104,1,0,1,1,4,0,unknown,1912,5.8626233,50.492083799999996,Liège,Wallonie
229,4900,Spa,apartment,440000,2,145,0,0,1,0,4,0,as new,2018,5.8626233,50.492083799999996,Liège,Wallonie
230,4900,Spa,apartment,445000,2,130,0,0,0,0,0,1,unknown,2021,5.8626233,50.492083799999996,Liège,Wallonie
231,4900,Spa,apartment,485000,3,140,0,0,0,0,0,1,unknown,2019,5.8626233,50.492083799999996,Liège,Wallonie
232,4900,Spa,apartment,465000,2,130,0,0,0,0,0,1,unknown,2019,5.8626233,50.492083799999996,Liège,Wallonie
233,4900,Spa,apartment,475000,3,140,0,0,0,1,0,1,unknown,2019,5.8626233,50.492083799999996,Liège,Wallonie
234,4900,Spa,apartment,545000,3,135,1,0,0,0,0,1,unknown,2019,5.8626233,50.492083799999996,Liège,Wallonie
235,4900,Spa,apartment,585000,2,151,1,1,1,0,0,1,as new,2017,5.8626233,50.492083799999996,Liège,Wallonie
236,4900,Spa,apartment,630000,3,151,1,0,1,0,0,0,as new,2017,5.8626233,50.492083799999996,Liège,Wallonie
237,4900,Spa,apartment,645000,3,135,1,0,0,0,0,1,unknown,2019,5.8626233,50.492083799999996,Liège,Wallonie
238,4900,Spa,apartment,660000,3,160,0,0,0,0,0,1,unknown,2021,5.8626233,50.492083799999996,Liège,Wallonie
239,4900,Spa,apartment,725000,3,167,1,1,1,0,0,0,as new,2017,5.8626233,50.492083799999996,Liège,Wallonie
240,6032,Mont-Sur-Marchienne,apartment,150000,2,93,1,0,0,0,3,0,just renovated,1977,4.4046365,50.390204600000004,Hainaut,Wallonie
241,6032,Mont-Sur-Marchienne,apartment,150000,2,85,1,0,1,0,2,0,good,1966,4.4046365,50.390204600000004,Hainaut,Wallonie
242,6032,Mont-Sur-Marchienne,apartment,145000,2,91,0,0,0,0,2,0,as new,1967,4.4046365,50.390204600000004,Hainaut,Wallonie
243,6032,Mont-Sur-Marchienne,apartment,119999,2,90,1,0,0,0,2,0,good,2012,4.4046365,50.390204600000004,Hainaut,Wallonie
244,6032,Mont-Sur-Marchienne,apartment,188000,2,80,1,0,1,1,4,0,unknown,2004,4.4046365,50.390204600000004,Hainaut,Wallonie
245,6032,Mont-Sur-Marchienne,apartment,168000,1,58,1,0,1,0,2,0,as new,2020,4.4046365,50.390204600000004,Hainaut,Wallonie
246,6032,Mont-Sur-Marchienne,apartment,193000,2,84,1,0,1,0,2,0,as new,2020,4.4046365,50.390204600000004,Hainaut,Wallonie
247,6032,Mont-Sur-Marchienne,apartment,210000,2,91,1,0,1,0,2,0,as new,2020,4.4046365,50.390204600000004,Hainaut,Wallonie
248,1650,Beersel,apartment,199000,1,55,0,0,1,0,3,0,as new,2009,4.305132149459101,50.7684432,Brabant flamand,Flandre
249,1650,Beersel,apartment,199000,2,98,0,0,0,0,2,0,unknown,1979,4.305132149459101,50.7684432,Brabant flamand,Flandre
250,1650,Beersel,apartment,239000,2,90,0,0,0,0,0,0,as new,2008,4.305132149459101,50.7684432,Brabant flamand,Flandre
251,1650,Beersel,apartment,261000,3,108,1,0,1,0,4,0,unknown,2017,4.305132149459101,50.7684432,Brabant flamand,Flandre
252,1650,Beersel,apartment,264000,3,108,1,0,1,0,4,0,unknown,2019,4.305132149459101,50.7684432,Brabant flamand,Flandre
253,1650,Beersel,apartment,297500,2,93,1,0,1,0,0,0,unknown,2020,4.305132149459101,50.7684432,Brabant flamand,Flandre
254,1650,Beersel,apartment,280841,2,98,1,0,1,0,0,0,as new,2019,4.305132149459101,50.7684432,Brabant flamand,Flandre
255,1650,Beersel,apartment,419000,3,220,1,0,0,0,2,0,as new,1844,4.305132149459101,50.7684432,Brabant flamand,Flandre
256,1650,Beersel,apartment,410000,2,150,1,0,0,0,3,0,good,1915,4.305132149459101,50.7684432,Brabant flamand,Flandre
257,1325,Bonlez,apartment,430000,3,174,0,0,1,1,3,0,as new,2013,4.689614499999999,50.7021372,Brabant wallon,Wallonie
258,4053,Embourg,apartment,149000,3,89,1,0,0,1,0,0,to renovate,1969,5.619201,50.589363899999995,Liège,Wallonie
259,4053,Embourg,apartment,159000,2,70,1,0,1,1,2,0,good,1918,5.619201,50.589363899999995,Liège,Wallonie
260,4053,Embourg,apartment,189000,2,91,1,0,0,0,2,0,unknown,1987,5.619201,50.589363899999995,Liège,Wallonie
261,4053,Embourg,apartment,198000,2,80,0,0,1,0,2,0,good,1974,5.619201,50.589363899999995,Liège,Wallonie
262,4053,Embourg,apartment,323000,2,105,1,0,1,0,0,0,unknown,2019,5.619201,50.589363899999995,Liège,Wallonie
263,4053,Embourg,apartment,320000,3,140,1,0,0,0,2,0,good,1970,5.619201,50.589363899999995,Liège,Wallonie
264,4053,Embourg,apartment,375000,4,160,1,0,1,0,3,0,as new,2007,5.619201,50.589363899999995,Liège,Wallonie
265,4053,Embourg,apartment,565000,3,182,1,0,0,0,4,0,as new,2019,5.619201,50.589363899999995,Liège,Wallonie
266,1332,Genval,apartment,295000,1,63,1,0,1,0,4,0,unknown,2014,4.497138934412099,50.72074495,Brabant wallon,Wallonie
267,1332,Genval,apartment,280000,1,66,1,0,1,0,4,0,unknown,2014,4.497138934412099,50.72074495,Brabant wallon,Wallonie
268,1332,Genval,apartment,280000,1,67,1,0,1,0,0,0,unknown,2014,4.497138934412099,50.72074495,Brabant wallon,Wallonie
269,1332,Genval,apartment,330000,2,146,1,0,1,0,0,0,as new,2020,4.497138934412099,50.72074495,Brabant wallon,Wallonie
270,1332,Genval,apartment,315000,2,100,1,0,0,0,2,0,unknown,2018,4.497138934412099,50.72074495,Brabant wallon,Wallonie
271,1332,Genval,apartment,395000,2,142,1,0,1,1,0,0,as new,2020,4.497138934412099,50.72074495,Brabant wallon,Wallonie
272,1332,Genval,apartment,427500,2,120,1,0,1,0,0,0,as new,2016,4.497138934412099,50.72074495,Brabant wallon,Wallonie
273,1332,Genval,apartment,450000,3,203,0,0,1,0,0,0,as new,2014,4.497138934412099,50.72074495,Brabant wallon,Wallonie
274,1332,Genval,apartment,450000,2,153,1,0,1,0,4,0,unknown,2014,4.497138934412099,50.72074495,Brabant wallon,Wallonie
275,1332,Genval,apartment,450000,3,204,1,0,1,0,4,0,unknown,2014,4.497138934412099,50.72074495,Brabant wallon,Wallonie
276,1332,Genval,apartment,427500,2,120,1,0,1,0,4,0,unknown,2014,4.497138934412099,50.72074495,Brabant wallon,Wallonie
277,1332,Genval,apartment,415000,3,127,1,0,1,0,4,0,unknown,2021,4.497138934412099,50.72074495,Brabant wallon,Wallonie
278,1332,Genval,apartment,465000,3,189,1,0,1,0,0,0,as new,2020,4.497138934412099,50.72074495,Brabant wallon,Wallonie
279,1332,Genval,apartment,489250,2,150,1,0,1,0,4,0,unknown,2014,4.497138934412099,50.72074495,Brabant wallon,Wallonie
280,1332,Genval,apartment,540000,2,127,1,0,1,0,0,0,as new,2017,4.497138934412099,50.72074495,Brabant wallon,Wallonie
281,1332,Genval,apartment,636000,2,140,1,0,1,1,3,0,unknown,2020,4.497138934412099,50.72074495,Brabant wallon,Wallonie
282,1332,Genval,apartment,636000,2,140,1,0,1,1,3,0,unknown,2020,4.497138934412099,50.72074495,Brabant wallon,Wallonie
283,1332,Genval,apartment,780000,3,221,1,0,1,0,0,0,just renovated,2015,4.497138934412099,50.72074495,Brabant wallon,Wallonie
284,1332,Genval,apartment,825000,2,188,1,0,1,0,0,0,just renovated,2015,4.497138934412099,50.72074495,Brabant wallon,Wallonie
285,1332,Genval,apartment,950000,3,214,1,0,1,0,0,0,as new,2015,4.497138934412099,50.72074495,Brabant wallon,Wallonie
286,1332,Genval,apartment,950000,3,214,1,1,1,0,3,0,as new,2014,4.497138934412099,50.72074495,Brabant wallon,Wallonie
287,8310,Assebroek,apartment,142500,1,50,1,0,0,0,3,0,as new,1982,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
288,8310,Assebroek,apartment,239000,2,84,1,0,1,0,1,0,good,1968,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
289,8310,Assebroek,apartment,219000,2,89,1,0,1,0,2,0,good,1990,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
290,8310,Assebroek,apartment,249000,3,93,0,0,0,0,0,0,unknown,1977,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
291,8310,Assebroek,apartment,239000,2,85,1,0,1,0,4,0,good,1990,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
292,8310,Assebroek,apartment,225000,2,99,1,0,1,0,3,0,good,1993,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
293,8310,Assebroek,apartment,275000,3,115,0,0,0,0,2,0,unknown,1967,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
294,8310,Assebroek,apartment,275000,3,112,1,0,1,1,0,0,as new,2020,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
295,8310,Assebroek,apartment,260000,2,99,1,0,0,0,2,0,good,1999,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
296,8310,Assebroek,apartment,260000,3,104,1,0,0,0,2,0,just renovated,1978,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
297,8310,Assebroek,apartment,297000,2,97,1,0,1,0,2,0,good,2003,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
298,8310,Assebroek,apartment,329000,3,105,1,0,0,0,0,0,as new,1978,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
299,8310,Assebroek,apartment,335000,3,114,1,0,1,0,0,0,unknown,2019,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
300,8310,Assebroek,apartment,374500,2,147,1,0,1,1,0,0,unknown,2019,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
301,8310,Assebroek,apartment,359500,2,125,1,0,0,1,0,0,as new,2020,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
302,8310,Assebroek,apartment,525000,2,165,0,0,0,0,0,0,unknown,2020,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
303,8310,Assebroek,apartment,575000,2,178,1,0,1,0,2,0,as new,2008,3.2570785402002995,51.1933202,Flandre-Occidentale,Flandre
304,8380,Lissewege,apartment,90000,0,36,0,0,0,0,2,0,good,1968,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
305,8380,Lissewege,apartment,137000,1,57,1,0,0,0,2,0,to renovate,1964,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
306,8380,Lissewege,apartment,149000,1,59,0,0,0,0,2,0,good,2012,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
307,8380,Lissewege,apartment,195000,1,66,1,0,0,0,3,0,as new,2012,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
308,8380,Lissewege,apartment,164000,2,62,1,0,1,0,2,0,as new,2005,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
309,8380,Lissewege,apartment,165000,2,70,1,0,0,0,0,0,as new,1979,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
310,8380,Lissewege,apartment,179000,0,66,0,0,0,0,2,0,unknown,2008,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
311,8380,Lissewege,apartment,169000,1,58,0,0,0,0,2,0,unknown,2000,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
312,8380,Lissewege,apartment,189000,1,80,1,0,1,0,2,0,good,2007,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
313,8380,Lissewege,apartment,165000,2,70,1,0,1,0,2,0,as new,1979,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
314,8380,Lissewege,apartment,195000,1,52,1,0,1,0,2,0,as new,2016,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
315,8380,Lissewege,apartment,185000,2,66,1,0,1,0,2,0,good,2011,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
316,8380,Lissewege,apartment,189000,1,38,1,0,0,0,0,1,good,2012,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
317,8380,Lissewege,apartment,182610,1,65,1,0,0,1,0,0,as new,2019,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
318,8380,Lissewege,apartment,175000,2,64,0,0,0,0,2,0,unknown,1965,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
319,8380,Lissewege,apartment,160000,0,73,0,0,0,0,2,0,unknown,1914,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
320,8380,Lissewege,apartment,210000,2,71,1,0,0,0,2,0,good,2009,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
321,8380,Lissewege,apartment,209000,1,62,1,0,0,0,2,0,good,1968,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
322,8380,Lissewege,apartment,249500,3,101,0,0,1,0,0,0,good,1997,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
323,8380,Lissewege,apartment,249000,2,102,1,0,0,0,2,0,as new,2005,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
324,8380,Lissewege,apartment,217000,2,73,1,0,0,0,0,0,unknown,2007,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
325,8380,Lissewege,apartment,248000,2,58,1,0,0,0,0,0,unknown,2002,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
326,8380,Lissewege,apartment,239000,2,74,1,0,0,0,0,0,unknown,2008,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
327,8380,Lissewege,apartment,210000,2,71,0,0,0,0,0,0,unknown,2009,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
328,8380,Lissewege,apartment,224000,2,66,1,0,1,1,4,0,just renovated,1964,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
329,8380,Lissewege,apartment,237000,2,70,0,0,1,0,2,0,as new,2002,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
330,8380,Lissewege,apartment,225000,2,75,1,0,1,0,2,0,unknown,2016,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
331,8380,Lissewege,apartment,219000,2,71,1,0,0,0,0,0,as new,2008,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
332,8380,Lissewege,apartment,240000,2,97,1,0,0,0,2,0,good,2006,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
333,8380,Lissewege,apartment,225000,2,80,0,0,0,1,2,0,good,2010,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
334,8380,Lissewege,apartment,232303,2,76,1,0,0,1,0,0,as new,2019,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
335,8380,Lissewege,apartment,279000,3,89,1,0,0,0,2,0,good,2012,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
336,8380,Lissewege,apartment,275000,2,88,1,0,0,0,0,0,unknown,2006,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
337,8380,Lissewege,apartment,265000,2,85,1,0,0,0,2,0,unknown,1976,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
338,8380,Lissewege,apartment,279000,3,132,0,0,1,0,2,0,as new,2001,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
339,8380,Lissewege,apartment,285000,2,78,1,0,0,0,0,0,unknown,2000,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
340,8380,Lissewege,apartment,259000,2,70,1,0,1,0,2,0,good,1976,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
341,8380,Lissewege,apartment,259000,2,78,1,0,1,0,2,0,good,2002,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
342,8380,Lissewege,apartment,279000,3,132,1,0,0,0,2,0,good,2001,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
343,8380,Lissewege,apartment,269000,4,121,0,0,1,0,2,0,good,2001,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
344,8380,Lissewege,apartment,290000,2,80,1,0,1,0,0,0,as new,2017,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
345,8380,Lissewege,apartment,275000,2,71,1,0,1,0,2,0,just renovated,1978,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
346,8380,Lissewege,apartment,283846,3,120,1,0,0,1,0,0,as new,2019,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
347,8380,Lissewege,apartment,349000,2,110,1,0,1,0,2,0,as new,2002,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
348,8380,Lissewege,apartment,329000,2,92,1,0,1,0,0,0,unknown,2016,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
349,8380,Lissewege,apartment,345000,2,94,1,0,1,0,0,0,unknown,2016,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
350,8380,Lissewege,apartment,305000,2,94,1,0,0,0,0,0,unknown,2004,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
351,8380,Lissewege,apartment,325000,2,81,1,0,0,0,3,0,good,2007,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
352,8380,Lissewege,apartment,329000,2,93,0,0,1,0,2,0,good,2010,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
353,8380,Lissewege,apartment,345000,2,94,0,0,1,0,2,0,good,2010,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
354,8380,Lissewege,apartment,389000,2,87,1,0,0,0,0,0,unknown,2008,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
355,8380,Lissewege,apartment,425000,3,140,1,0,0,0,3,0,good,1910,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
356,8380,Lissewege,apartment,495000,2,118,1,0,1,0,4,0,as new,1971,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
357,8380,Lissewege,apartment,489000,3,165,1,0,1,0,2,0,as new,2004,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
358,8380,Lissewege,apartment,499000,2,90,1,0,1,0,0,0,unknown,2002,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
359,8380,Lissewege,apartment,475000,3,185,1,0,0,0,0,0,as new,2009,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
360,8380,Lissewege,apartment,479000,3,101,1,0,1,1,3,0,as new,2004,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
361,8380,Lissewege,apartment,525000,2,155,1,0,1,0,2,0,good,1999,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
362,8380,Lissewege,apartment,525000,2,158,1,0,1,0,0,0,unknown,1999,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
363,8380,Lissewege,apartment,525000,2,153,1,0,1,0,2,0,unknown,1999,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
364,8380,Lissewege,apartment,699000,3,200,0,0,1,0,0,0,as new,2001,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
365,8380,Lissewege,apartment,699000,3,204,1,0,1,0,2,0,just renovated,2001,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
366,8380,Lissewege,apartment,799000,3,228,1,0,1,0,2,0,unknown,1999,3.1991824156265003,51.31711375,Flandre-Occidentale,Flandre
367,8200,Sint-Andries,apartment,118000,0,23,0,0,0,0,0,0,good,2015,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
368,8200,Sint-Andries,apartment,119000,1,28,1,0,0,0,0,0,good,1972,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
369,8200,Sint-Andries,apartment,125000,0,35,0,0,0,0,2,0,to renovate,1978,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
370,8200,Sint-Andries,apartment,170000,1,63,0,0,0,0,0,0,to renovate,1968,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
371,8200,Sint-Andries,apartment,198000,1,80,0,0,0,1,0,0,as new,1973,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
372,8200,Sint-Andries,apartment,179000,2,93,0,0,0,0,0,0,as new,1991,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
373,8200,Sint-Andries,apartment,165000,2,70,0,0,1,0,0,0,unknown,1973,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
374,8200,Sint-Andries,apartment,219000,2,90,0,0,0,0,4,0,as new,1972,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
375,8200,Sint-Andries,apartment,219000,3,120,1,0,0,0,2,0,unknown,1967,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
376,8200,Sint-Andries,apartment,219000,3,103,0,0,0,0,2,0,unknown,1966,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
377,8200,Sint-Andries,apartment,239000,3,106,0,0,0,0,2,0,unknown,1966,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
378,8200,Sint-Andries,apartment,248000,2,75,0,0,0,0,0,0,as new,2020,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
379,8200,Sint-Andries,apartment,229000,2,105,0,0,0,0,2,0,unknown,1965,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
380,8200,Sint-Andries,apartment,230000,2,104,1,0,0,0,3,0,as new,1973,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
381,8200,Sint-Andries,apartment,280000,3,100,1,0,1,0,3,0,good,1980,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
382,8200,Sint-Andries,apartment,274500,2,92,1,0,0,0,3,0,as new,2020,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
383,8200,Sint-Andries,apartment,286495,2,95,1,0,1,0,0,0,as new,2019,3.1750054151927998,51.18830895,Flandre-Occidentale,Flandre
