city_name,postal_code,price_sqm,region,province,longitude,lattitude
's Gravenwezel,2970.0,2219.7850913212383,Flandre,Anvers,4.5556038,51.26248560000001
Aalbeke,8511.0,1193.9700197983618,Flandre,Flandre-Occidentale,3.2186046321991,50.77745545
Aalst,9300.0,1620.4008093857549,Flandre,Flandre-Orientale,4.0396424203486,50.9429755
Aalter,9880.0,2479.9975038316943,Flandre,Flandre-Orientale,3.4176803282422,51.088195
Aartrijke,8211.0,1856.9346876311147,Flandre,Flandre-Occidentale,3.0913265545139,51.1180002
Aartselaar,2630.0,2149.1640817809794,Flandre,Anvers,4.3870241,51.133297
Abolens,4280.0,1722.3024632330576,Wallonie,Liège,5.1498313,50.6720609
Achel,3930.0,1680.117361478834,Flandre,Limbourg,5.479289572001799,51.2684314
Adegem,9991.0,1562.7498157248158,Flandre,Flandre-Orientale,3.4858471,51.2035291
Afsnee,9051.0,2255.0431232814108,Flandre,Flandre-Orientale,3.6575415863856,51.0299989
Agimont,5544.0,1308.5890354003327,Wallonie,Namur,4.7942801,50.16421
Aische-En-Refail,5310.0,1695.5609168228177,Wallonie,Namur,4.8359955,50.59886820000001
Aiseau,6250.0,1568.7177378769857,Wallonie,Hainaut,4.5870152000000015,50.4111232
Aisemont,5070.0,1529.9833922999135,Wallonie,Namur,4.6513189000000015,50.40485570000001
Alken,3570.0,1919.0222997610172,Flandre,Limbourg,5.3079873,50.8754731
Alleur,4432.0,1669.053381465557,Wallonie,Liège,5.5129926,50.6742549
Alsemberg,1652.0,2244.4027316756346,Flandre,Brabant flamand,4.3281703413079,50.7449476
Alveringem,8690.0,1274.9778052061079,Flandre,Flandre-Occidentale,2.7225688102727004,51.01509585
Ambly,6953.0,1856.3182868244132,Wallonie,Luxembourg,5.3142288,50.1441815
Ambresin,4219.0,1617.827970816932,Wallonie,Liège,5.0305133,50.6266779
Amonines,6997.0,1597.7562943595276,Wallonie,Luxembourg,5.557150900000001,50.26551970000001
Anderlecht,1070.0,2140.8771105221863,Bruxelles,Bruxelles-Capitale,4.3123401,50.8381411
Anderlues,6150.0,1119.065387486911,Wallonie,Hainaut,4.2696102,50.4079969
Andrimont,4821.0,1292.7040465369,Wallonie,Liège,5.8901888,50.4386821
Angleur,4031.0,1434.0116401758385,Wallonie,Liège,5.5954054000000015,50.6128164
Angre,7387.0,1102.4654470807855,Wallonie,Hainaut,3.6954509,50.36698300000001
Anloy,6890.0,1625.0770710869335,Wallonie,Luxembourg,5.2215609,49.94990429999999
Ans,4430.0,1325.4821799717731,Wallonie,Liège,5.5190612,50.6624326
Anseroeul,7750.0,1580.6940716261495,Wallonie,Hainaut,3.5205580000000003,50.728033
Anthisnes,4160.0,1097.7122314285343,Wallonie,Liège,5.5225260999999986,50.481662
Antoing,7640.0,1288.061313075402,Wallonie,Hainaut,3.4513116000000004,50.565911
Antwerpen,2031.3263157894737,2270.166947304741,Flandre,Anvers,4.3997081,51.2211097
Anvaing,7910.0,1256.615287280668,Wallonie,Hainaut,3.5617225,50.6817661
Appelterre-Eichem,9400.0,1619.2956383851972,Flandre,Flandre-Orientale,3.9673266115113,50.819114
Arbre,7811.0,1657.142857142857,Wallonie,Hainaut,3.8148309,50.6103517
Arbrefontaine,4990.0,1308.175911643952,Wallonie,Liège,5.8353999000000005,50.301260600000006
Ardooie,8850.0,1563.2729352386991,Flandre,Flandre-Occidentale,3.2045936674459,50.97076545
Arendonk,2370.0,1930.494014583118,Flandre,Anvers,5.0864557,51.3202315
Argenteau,4601.0,1315.7667390318636,Wallonie,Liège,5.686015,50.6957645
Arquennes,7181.0,2230.4894363497438,Wallonie,Hainaut,4.287514819651,50.5640405
Arville,6870.0,914.2830433316357,Wallonie,Luxembourg,5.3166577,50.0323986
As,3665.0,1329.269406392694,Flandre,Limbourg,5.572202585246202,51.0005396
Aspelare,9404.0,1779.4309463957468,Flandre,Flandre-Orientale,3.9584406,50.84216370000001
Asquillies,7040.0,1133.7406453890294,Wallonie,Hainaut,3.9570563,50.4020009
Asse,1730.0,2085.40406448583,Flandre,Brabant flamand,4.1804375072845,50.913594
Assebroek,8310.0,1992.1419537050608,Flandre,Flandre-Occidentale,3.2570785402002995,51.1933202
Assenede,9960.0,1554.8368338331522,Flandre,Flandre-Orientale,3.7568076657628,51.23004155
Assent,3460.0,1693.8904383851682,Flandre,Brabant flamand,5.0136688435307,50.94677135
Athus,6791.0,1769.5064582671569,Wallonie,Luxembourg,5.8317660999999985,49.5642065
Attenhoven,3404.0,1900.4941599281221,Flandre,Brabant flamand,5.100653433046401,50.7653693
Attenrode,3384.0,2661.9666276707103,Flandre,Brabant flamand,4.9167554140969,50.86946070000001
Attert,6717.0,2259.1446463040616,Wallonie,Luxembourg,5.787221700000001,49.7514982
Attre,7941.0,560.4246794871794,Wallonie,Hainaut,3.8410951,50.6102428
Aubange,6790.0,1852.9036157077737,Wallonie,Luxembourg,5.804352,49.5675296
Aubechies,7972.0,1544.5025545101703,Wallonie,Hainaut,3.6769173,50.573932
Aubel,4880.0,1597.500471024485,Wallonie,Liège,5.8585553,50.7041498
Auderghem,1160.0,3222.3360416872556,Bruxelles,Bruxelles-Capitale,4.4331389,50.8156571
Audregnies,7382.0,1233.3333333333333,Wallonie,Hainaut,3.7177788,50.3830135
Autre-Eglise,1367.0,1712.875039762048,Wallonie,Brabant wallon,4.9249295,50.6631583
Avelgem,8580.0,1369.6085186288994,Flandre,Flandre-Occidentale,3.4468985313677,50.77549970000001
Averbode,3271.0,1438.1172316778316,Flandre,Brabant flamand,4.977084579487402,51.02784060000001
Awirs,4400.0,1507.462002693044,Wallonie,Liège,5.409294999999998,50.5985223
Baal,3128.0,2181.3961750046615,Flandre,Brabant flamand,4.7505367662714,51.0075269
Baardegem,9310.0,1635.7039796001472,Flandre,Flandre-Orientale,4.1400064082098,50.9559778
Baarle-Hertog,2387.0,2831.2614399551576,Flandre,Anvers,4.9004051710883,51.412750431351995
Bachte-Maria-Leerne,9800.0,1976.7442008051155,Flandre,Flandre-Orientale,3.5624453000000003,51.00382370000001
Baelen,4837.0,2084.673347721635,Wallonie,Liège,5.9715011,50.6311898
Bagimont,5550.0,1204.862847541398,Wallonie,Namur,4.8751221,49.8241964
Bailièvre,6460.0,988.8024663592696,Wallonie,Hainaut,4.238617,50.069276
Balen,2490.0,1483.0198576407174,Flandre,Anvers,5.1937730761009,51.171804
Balâtre,5190.0,1571.7742326165662,Wallonie,Namur,4.6382422,50.4983123
Bande,6951.0,1189.2444307689282,Wallonie,Luxembourg,5.4154822,50.16658220000001
Barry,7534.0,1504.4036061026352,Wallonie,Hainaut,3.5430623,50.5875423
Barvaux-Condroz,5370.0,1255.71501465112,Wallonie,Namur,5.260723400000002,50.3291239
Bas-Warneton,7784.0,1532.142857142857,Wallonie,Hainaut,2.9625206000000004,50.7588153
Bassevelde,9968.0,1855.6165479171195,Flandre,Flandre-Orientale,3.678995200000001,51.2311917
Battice,4651.0,1305.4251321389768,Wallonie,Liège,5.8194813,50.64826970000001
Baudour,7331.0,1261.4497372579697,Wallonie,Hainaut,3.8327577000000006,50.4814352
Bauffe,7870.0,1332.4793748013979,Wallonie,Hainaut,3.8537045,50.5701441
Baulers,1401.0,2642.962442962443,Wallonie,Brabant wallon,4.3586482570372,50.6172472
Bavikhove,8531.0,1357.3826651746044,Flandre,Flandre-Occidentale,3.3126044844799,50.8790473
Beaufays,4052.0,1999.223443127769,Wallonie,Liège,5.6387759000000015,50.5589633
Beauwelz,6594.0,350.0,Wallonie,Hainaut,4.1569720000000006,50.015365
Beclers,7532.0,1265.3030507040087,Wallonie,Hainaut,3.5028761,50.6217774
Beersel,1650.0,2469.899025572652,Flandre,Brabant flamand,4.305132149459101,50.7684432
Beerst,8600.0,1823.5275860252032,Flandre,Flandre-Occidentale,2.873227743412,51.05367055
Beert,1673.0,1798.9417989417989,Flandre,Brabant flamand,4.1853449364222,50.7354888
Beerzel,2580.0,2014.4476527639367,Flandre,Anvers,4.6630807412987,51.06299735
Begijnendijk,3130.0,1814.8124600479046,Flandre,Brabant flamand,4.7826403117004,51.02422075
Beho,6672.0,1318.175355450237,Wallonie,Luxembourg,5.9972692,50.220365
Beigem,1852.0,2524.7535907786105,Flandre,Brabant flamand,4.3638682,50.9527061
Belgrade,5001.0,1489.3096305842244,Wallonie,Namur,4.822295852263902,50.46923485
Bellem,9881.0,2428.6317567567567,Flandre,Flandre-Orientale,3.4994525656039,51.0902776
Bellevaux,6834.0,1250.0,Wallonie,Luxembourg,6.0129575,50.39127720000001
Beloeil,7970.0,1203.0793220126277,Wallonie,Hainaut,3.7361279,50.5479197
Belsele,9111.0,2014.195074343388,Flandre,Flandre-Orientale,4.0917750185456,51.1570236
Ben-Ahin,4500.0,1347.7663439949945,Wallonie,Liège,5.1773498,50.5033196
Berchem,5296.197183098591,2049.3375124526033,Flandre,Anvers,4.4317026387884,51.1918493
Berchem-Sainte-Agathe,1082.0,2380.526560471682,Bruxelles,Bruxelles-Capitale,4.2927019999999985,50.8639835
Bergilers,4360.0,1152.742413631138,Wallonie,Liège,5.3277139,50.7145424
Beringen,3580.0,1623.397195138408,Flandre,Limbourg,5.2208090823008,51.0502026
Berlaar,2590.0,1739.635490392086,Flandre,Anvers,4.6640387634597005,51.10303735
Berlare,9290.0,1895.2383339302364,Flandre,Flandre-Orientale,4.0113470297154,51.0301606
Berlingen,3830.0,1707.2148290093915,Flandre,Limbourg,5.3111748927674,50.82338225
Bernissart,7320.0,1096.1989037227324,Wallonie,Hainaut,3.650467700000001,50.475502
Bertem,3060.0,2086.900767468616,Flandre,Brabant flamand,4.6322907,50.8706469
Bertogne,6687.0,1161.7130458740874,Wallonie,Luxembourg,5.6675577000000015,50.0842908
Berzée,5651.0,1196.4764039766608,Wallonie,Namur,4.4012206,50.2892396
Beselare,8980.0,2018.623160751236,Flandre,Flandre-Occidentale,3.0293494282427003,50.85048855
Bevercé,4960.0,1598.6107866186965,Wallonie,Liège,6.0391879,50.4415348
Beveren,8799.068965517241,2199.0392666078715,Flandre,Flandre-Occidentale,3.14416,50.9687312
Beverlo,3581.0,1923.3301946006995,Flandre,Limbourg,5.2443565507180985,51.08973005
Beyne-Heusay,4610.0,1655.3623334534104,Wallonie,Liège,5.6534141,50.6220566
Bienne-Lez-Happart,6543.0,1964.2857142857142,Wallonie,Hainaut,4.2155807,50.35120870000001
Biercée,6533.0,1398.1028151774785,Wallonie,Hainaut,4.259139599999999,50.3250862
Bierges,1301.0,2311.2565618922827,Wallonie,Brabant wallon,4.5894025,50.7111796
Bierghes,1430.0,1692.6338473668704,Wallonie,Brabant wallon,4.1227257983451,50.69657845
Bierset,4460.0,1378.9065498309878,Wallonie,Liège,5.4512607000000015,50.6547149
Bihain,6690.0,1285.762640948893,Wallonie,Luxembourg,5.8082072,50.2390245
Bikschote,8920.0,1450.0609304186526,Flandre,Flandre-Occidentale,2.863108835832,50.92504495
Binche,7130.0,1093.9982546394217,Wallonie,Hainaut,4.1701677159951,50.412824846084995
Binderveld,3850.0,1784.7627532455328,Flandre,Limbourg,5.168447929346598,50.86548295
Binkom,3211.0,1914.645200909607,Flandre,Brabant flamand,4.8908885858012985,50.8721422
Bizet,7783.0,804.3659430399762,Wallonie,Hainaut,2.88999,50.7060943
Bièvre,5555.0,959.9777219430989,Wallonie,Namur,5.0168496,49.9411216
Biévène,1547.0,1643.3082450580048,Flandre,Brabant flamand,3.943147,50.7164481
Blaasveld,2830.0,1928.5014402879467,Flandre,Anvers,4.3723517,51.0565194
Blaimont,5542.0,1494.3604658098423,Wallonie,Namur,4.8352693,50.192216
Blanden,3052.0,2950.3105590062114,Flandre,Brabant flamand,4.7056796612254015,50.8281673
Blaton,7321.0,1123.228727622763,Wallonie,Hainaut,3.6611754,50.5011724
Blégny,4670.0,1385.8906958622229,Wallonie,Liège,5.7252372000000005,50.6727185
Bléharies,7620.0,1602.069681503395,Wallonie,Hainaut,3.4155171,50.5131151
Bocholt,3950.0,1612.1669557739237,Flandre,Limbourg,5.5995581946268,51.1924818
Boechout,2530.0,2264.79953539112,Flandre,Anvers,4.510406865149,51.1596941
Boekhoute,9961.0,1509.3360910363306,Flandre,Flandre-Orientale,3.7059614986083,51.2509311
Boezinge,8904.0,1450.6172839506173,Flandre,Flandre-Occidentale,2.8624482523982,50.89329445
Boirs,4690.0,1360.9628871786472,Wallonie,Liège,5.5788622000000005,50.7539251
Bois-D'haine,7170.0,1300.9077823311777,Wallonie,Hainaut,4.215693099999998,50.5023427
Bois-De-Lessines,7866.0,1371.209881503237,Wallonie,Hainaut,3.8856306,50.6953023
Bombaye,4607.0,1531.354684713101,Wallonie,Liège,5.7429371,50.730153
Bon-Secours,7603.0,884.6153846153846,Wallonie,Hainaut,3.607483,50.4976184
Boncelles,4100.0,1388.148591392916,Wallonie,Liège,5.535569799999998,50.5742979
Bonheiden,2820.0,2134.1723255664,Flandre,Anvers,4.5378217779072,51.0261294
Bonlez,1325.0,2527.0153358328394,Wallonie,Brabant wallon,4.6896144999999985,50.7021372
Bonnert,6700.0,1926.242678005657,Wallonie,Luxembourg,5.819014299999999,49.7107729
Bonneville,5300.0,1500.228446501328,Wallonie,Namur,5.0338525,50.47092960000001
Booischot,2221.0,1747.5037339616256,Flandre,Anvers,4.7692867998141,51.0471677
Boom,2850.0,1962.2823178441356,Flandre,Anvers,4.366721599999999,51.0873789
Boorsem,3631.0,1336.6298041623652,Flandre,Limbourg,5.714723200000001,50.9408858
Boortmeerbeek,3190.0,2476.27756984007,Flandre,Brabant flamand,4.575800525,50.97828585
Borchtlombeek,1761.0,2106.3829787234044,Flandre,Brabant flamand,4.1369148649611,50.84817805
Borgerhout,2140.0,1823.4183713561815,Flandre,Anvers,4.4403895064496,51.21029905
Borlo,3891.0,1558.2482937339473,Flandre,Limbourg,5.1743785728014,50.7345174
Bornem,2880.0,2211.2641350864837,Flandre,Anvers,4.2423260051519,51.0924649
Borsbeek,2150.0,2218.630924350206,Flandre,Anvers,4.488953,51.1928907
Bossuit,8583.0,698.4126984126984,Flandre,Flandre-Occidentale,3.4080819304802,50.74804505
Bost,3300.0,1756.4125659739893,Flandre,Brabant flamand,4.9339239586832,50.7846322
Bothey,5032.0,1895.9836052625426,Wallonie,Namur,4.6524505,50.521822
Bouffioulx,6200.0,1035.609839892221,Wallonie,Hainaut,4.5151961,50.390213
Bouge,5004.0,1999.2077475366498,Wallonie,Namur,4.891664450549,50.47887385
Bouillon,6830.0,1219.2475939674584,Wallonie,Luxembourg,5.0672528,49.7949836
Bourlers,6464.0,1132.9433014682215,Wallonie,Hainaut,4.341293,50.027359
Boussu,7300.0,965.7334693460342,Wallonie,Hainaut,3.7960902,50.43312529999999
Bousval,1470.0,2021.2963444945071,Wallonie,Brabant wallon,4.5192034141632,50.63205335
Boutersem,3370.0,3750.529467335884,Flandre,Brabant flamand,4.8336178052558,50.8473461
Bouwel,2288.0,1991.1350726753026,Flandre,Anvers,4.7370614385825,51.16210045
Bovesse,5081.0,1823.629365157252,Wallonie,Namur,4.7787022193209,50.51440005
Bovigny,6671.0,1666.5010351966873,Wallonie,Luxembourg,5.9182421,50.2244199
Boëlhe,4250.0,1739.5378267361102,Wallonie,Liège,5.167918299999998,50.6841901
Braine-L'alleud,1420.0,2283.7396086794497,Wallonie,Brabant wallon,4.3548145440335,50.6940942
Braine-Le-Comte,7090.0,1635.4664777617263,Wallonie,Hainaut,4.1425138,50.61234810000001
Bras,6800.0,1765.6221216794268,Wallonie,Luxembourg,5.3877654,49.97601820000001
Brasschaat,2930.0,2321.364860468691,Flandre,Anvers,4.489307,51.2930933
Brecht,2960.0,2144.636284428089,Flandre,Anvers,4.5972381789962,51.3347679
Bredene,8450.0,2162.6905536416866,Flandre,Flandre-Occidentale,2.9725769468284,51.23890495
Bree,3960.0,1613.947303591849,Flandre,Limbourg,5.6229805058514,51.1386239
Breendonk,2870.0,2156.465964577299,Flandre,Anvers,4.3136108625549,51.0452687
Broekom,3840.0,1687.9745840169355,Flandre,Limbourg,5.3324574999999985,50.7819071
Brugelette,7940.0,975.5432360642727,Wallonie,Hainaut,3.8546563,50.5954253
Brugge,8000.0,2486.7499519863495,Flandre,Flandre-Occidentale,3.2073611,51.2147083
Brussegem,1785.0,2249.1264841746947,Flandre,Brabant flamand,4.265886900000001,50.9277713
Bruxelles,1000.0,2688.239879823866,Bruxelles,Bruxelles-Capitale,4.351697,50.8465573
Bruyelle,7641.0,968.9922480620155,Wallonie,Hainaut,3.426992,50.557403
Brye,6222.0,1750.915750915751,Wallonie,Hainaut,4.561356496071,50.53007005
Buissenal,7911.0,1652.951907131012,Wallonie,Hainaut,3.6551307,50.6648633
Buizingen,1501.0,2345.9630575659608,Flandre,Brabant flamand,4.2605080818496,50.73793415
Bullange,4760.0,1145.1849104142161,Wallonie,Liège,6.257827,50.4075533
Bulskamp,8630.0,1648.8620548801046,Flandre,Flandre-Occidentale,2.6434487702288,51.0444613
Bunsbeek,3380.0,1778.7724178852789,Flandre,Brabant flamand,4.9601107928553,50.8510351
Burcht,2070.0,1959.8527352780916,Flandre,Anvers,4.3416362,51.2028046
Bure,6927.0,1059.8084922272299,Wallonie,Luxembourg,5.2611620000000014,50.0885262
Burg-Reuland,4790.0,1411.3300234591673,Wallonie,Liège,6.1216793580592,50.174780874297
Bury,7602.0,2075.0,Wallonie,Hainaut,3.59458,50.5426384
Butgenbach,4750.0,1437.8520074696546,Wallonie,Liège,6.205357299999998,50.4267259
Buvrinnes,7133.0,1289.7089947089946,Wallonie,Hainaut,4.2055425,50.3897538
Buzenol,6743.0,1756.578947368421,Wallonie,Luxembourg,5.5942184,49.6478969
Buzet,6230.0,1403.254702482273,Wallonie,Hainaut,4.3713097181263,50.53893345
Calonne,7642.0,1757.5757575757575,Wallonie,Hainaut,3.4371661,50.578325
Carnières,7141.0,1143.1845654053384,Wallonie,Hainaut,4.2542126,50.443039
Casteau,7061.0,1616.8586424136602,Wallonie,Hainaut,4.0031319,50.5130195
Celles,5561.0,1497.4192942942943,Wallonie,Namur,5.005833900000002,50.23126170000001
Champlon,6971.0,822.7848101265823,Wallonie,Luxembourg,5.5034047,50.1077503
Chanly,6921.0,1263.9593908629442,Wallonie,Luxembourg,5.1559991,50.0786533
Chantemelle,6742.0,1315.7894736842106,Wallonie,Luxembourg,5.6551334,49.6535106
Chapelle-À-Wattines,7903.0,1587.095908671036,Wallonie,Hainaut,3.6551354,50.6125001
Chapon-Seraing,4537.0,1703.784002658181,Wallonie,Liège,5.2734472000000014,50.609673
Charleroi,6000.0,997.4876942780638,Wallonie,Hainaut,4.4491649999234015,50.41571025
Charneux,4654.0,1602.3391812865498,Wallonie,Liège,5.8048204000000005,50.669117
Chassepierre,6824.0,1562.4887387387387,Wallonie,Luxembourg,5.2621817,49.70769050000001
Chastrès,5650.0,1055.3825327962454,Wallonie,Namur,4.459200900000001,50.2649096
Chaudfontaine,4050.0,1531.0157166965816,Wallonie,Liège,5.6469688,50.5847922
Cherain,6673.0,897.827140549273,Wallonie,Luxembourg,5.8646609000000005,50.18067410000001
Cheratte,4602.0,1357.719397064448,Wallonie,Liège,5.670164,50.682809000000006
Chercq,7521.0,913.5372867872868,Wallonie,Hainaut,3.4212542,50.5885516
Chevron,4987.0,1711.9343710038622,Wallonie,Liège,5.7299282,50.3819564
Chênee,4032.0,1371.6930666100197,Wallonie,Liège,5.619261,50.6111024
Ciply,7024.0,948.4320557491288,Wallonie,Hainaut,3.9438349,50.4193042
Clavier,4560.0,1575.4487836333076,Wallonie,Liège,5.3575692,50.4115085
Clermont-Sous-Huy,4480.0,1372.5915812079209,Wallonie,Liège,5.3922,50.569046
Cognelée,5022.0,1043.4782608695652,Wallonie,Namur,4.9127293838106,50.5171876
Comblain-Au-Pont,4170.0,1427.95845495733,Wallonie,Liège,5.5764707268884015,50.474910743585994
Comblain-Fairon,4180.0,1629.20427294665,Wallonie,Liège,5.5428656,50.4454473
Comines,7780.0,1655.7192736278773,Wallonie,Hainaut,2.998666,50.768736
Corbion,6838.0,1148.8793776544226,Wallonie,Luxembourg,5.0065337,49.7976297
Corswarem,4257.0,1851.1582052017461,Wallonie,Liège,5.2131541,50.7095698
Couillet,6010.0,1143.4561960706333,Wallonie,Hainaut,4.4686309999999985,50.391219
Courcelles,6180.0,1148.3105026259047,Wallonie,Hainaut,4.3763406,50.4601576
Courrière,5336.0,1507.152419200612,Wallonie,Namur,4.9845433,50.378301
Court-Saint-Etienne,1490.0,2118.783210878129,Wallonie,Brabant wallon,4.568576599999999,50.6443208
Couthuin,4218.0,1495.7745726495725,Wallonie,Liège,5.1318708,50.5331675
Couture-Saint-Germain,1380.0,2753.410160562997,Wallonie,Brabant wallon,4.482569151206599,50.6628104
Couvin,5660.0,1106.0826400013293,Wallonie,Namur,4.4955009000000015,50.0524906
Croix-Lez-Rouveroy,7120.0,1402.6654375432383,Wallonie,Hainaut,4.0758701,50.3609408
Crupet,5332.0,1839.2156862745098,Wallonie,Namur,4.958114900000001,50.3468626
Cuesmes,7033.0,1213.263499581402,Wallonie,Hainaut,3.9206652,50.436171
Cugnon,6880.0,1186.590621468623,Wallonie,Luxembourg,5.2033082,49.8020427
Cérexhe-Heuseux,4632.0,2401.64707977208,Wallonie,Liège,5.7262388,50.65088370000001
Céroux-Mousty,1341.0,2592.8285112639815,Wallonie,Brabant wallon,4.5291742660159,50.6625713
Dadizele,8890.0,1626.7018887486397,Flandre,Flandre-Occidentale,3.1056665757612003,50.84693275
Dampremy,6020.0,917.1993295560344,Wallonie,Hainaut,4.4322464,50.4186181
Daussois,5630.0,1052.510269130576,Wallonie,Namur,4.455439,50.218825
Daussoulx,5020.0,1603.498735902638,Wallonie,Namur,4.8769847282413,50.51724395
De Klinge,9170.0,1676.719905565701,Flandre,Flandre-Orientale,4.0898144,51.2564526
De Panne,8660.0,1828.0585893472519,Flandre,Flandre-Occidentale,2.5806696887141003,51.09437775
De Pinte,9840.0,2284.6166266242994,Flandre,Flandre-Orientale,3.6495958,50.9924205
Deerlijk,8540.0,1628.7345198441694,Flandre,Flandre-Occidentale,3.3622790229139,50.83878495
Deftinge,9570.0,1651.6387184145608,Flandre,Flandre-Orientale,3.8409061,50.7863579
Denderleeuw,9470.0,1865.8585635895633,Flandre,Flandre-Orientale,4.0665468327116,50.8843903
Denée,5537.0,1347.4566860892803,Wallonie,Namur,4.7512903,50.3179627
Dessel,2480.0,1666.4601178399307,Flandre,Anvers,5.113243,51.2395713
Desselgem,8792.0,1536.2941900547878,Flandre,Flandre-Occidentale,3.3669119563273995,50.88302825
Destelbergen,9070.0,2533.143142452907,Flandre,Flandre-Orientale,3.7978887,51.0556204
Desteldonk,9042.0,1512.3400581218948,Flandre,Flandre-Orientale,3.7836111,51.1221778
Deurle,9831.0,2692.6239135541464,Flandre,Flandre-Orientale,3.6111658724762,51.0000909
Deurne,2443.063063063063,1886.288609429316,Flandre,Brabant flamand,5.0964572,51.0392379
Deux-Acren,7864.0,1456.928649894182,Wallonie,Hainaut,3.8522036,50.7307336
Diegem,1831.0,2421.4301399084,Flandre,Brabant flamand,4.4365042,50.8945555
Diepenbeek,3590.0,2027.3306626912556,Flandre,Limbourg,5.4200307,50.9078485
Dikkelvenne,9890.0,1897.8114264722133,Flandre,Flandre-Orientale,3.6894495,50.9176673
Dison,4820.0,1283.0343325137073,Wallonie,Liège,5.854735,50.611374
Doel,9130.0,1633.0034051379375,Flandre,Flandre-Orientale,4.2456374474582015,51.3181461
Dongelberg,1370.0,1735.8437145866872,Wallonie,Brabant wallon,4.8203333,50.7016251
Donstiennes,6536.0,1194.7341675246166,Wallonie,Hainaut,4.3119991,50.2854167
Dorinne,5530.0,1783.8979477728114,Wallonie,Namur,4.97325,50.3173377
Dottignies,7711.0,1907.8477694866547,Wallonie,Hainaut,3.3037301,50.7273981
Dour,7370.0,871.3349603957847,Wallonie,Hainaut,3.7806897,50.3978815
Dranouter,8951.0,1745.0,Flandre,Flandre-Occidentale,2.7832991,50.7662832
Drogenbos,1620.0,2365.7601721505634,Flandre,Brabant flamand,4.3173542000000005,50.786532
Drongen,9031.0,2612.977586986671,Flandre,Flandre-Orientale,3.6395168043236,51.05289439999999
Duffel,2570.0,1708.367382394751,Flandre,Anvers,4.5061988,51.0957176
Duras,3803.0,1691.525,Flandre,Limbourg,5.1461581286779,50.83411245
Dworp,1653.0,2194.8309258593017,Flandre,Brabant flamand,4.2950152833964,50.73423975
Ecaussinnes-D'enghien,7190.0,1740.5053794085852,Wallonie,Hainaut,4.1776303,50.5714795
Ecaussinnes-Lalaing,7191.0,1216.3265306122448,Wallonie,Hainaut,4.178551799999998,50.57035629999999
Edegem,2650.0,2530.409171796799,Flandre,Anvers,4.4384284,51.15747860000001
Eeklo,9900.0,1789.3477685109556,Flandre,Flandre-Orientale,3.5665965,51.1844827
Eernegem,8480.0,1801.1699374027367,Flandre,Flandre-Occidentale,3.023122345129,51.12819605
Eine,9700.0,1606.2387380319474,Flandre,Flandre-Orientale,3.6226347,50.8695429
Eke,9810.0,1950.7617166108762,Flandre,Flandre-Orientale,3.6418029,50.95693770000001
Ekeren,2180.0,2097.880694967145,Flandre,Anvers,4.4322870782182,51.2842045
Eksaarde,9160.0,1954.938103151891,Flandre,Flandre-Orientale,3.965212,51.1487608
Eksel,3941.0,1405.6260769046219,Flandre,Limbourg,5.3440439268887,51.1567865
Elewijt,1982.0,2109.736012479678,Flandre,Brabant flamand,4.507563891854098,50.96953845
Ellemelle,4590.0,1345.7179198837084,Wallonie,Liège,5.442913,50.4664238
Ellikom,3670.0,1520.9762965548944,Flandre,Limbourg,5.528946361394402,51.1303479
Elsegem,9790.0,2313.476478982026,Flandre,Flandre-Orientale,3.5366137,50.8247164
Elverdinge,8906.0,733.6734693877551,Flandre,Flandre-Occidentale,2.8086072093094,50.88120105
Embourg,4053.0,2120.0664751121994,Wallonie,Liège,5.619201,50.5893639
Emptinne,5363.0,1502.145922746781,Wallonie,Namur,5.1212547,50.32539050000001
Enghien,7850.0,1690.2808177222164,Wallonie,Hainaut,4.0406912,50.6927553
Epinois,7134.0,1120.357201569144,Wallonie,Hainaut,4.2093685,50.4049792
Eppegem,1980.0,2272.010726009904,Flandre,Brabant flamand,4.4556575,50.961429
Ermeton-Sur-Biert,5644.0,1232.6732673267327,Wallonie,Namur,4.7197934,50.2975439
Ernage,5030.0,2070.1388477031605,Wallonie,Namur,4.6739886,50.5941971
Ernonheid,4920.0,1453.8660148443225,Wallonie,Liège,5.6660069,50.4028521
Erpion,6441.0,1644.9569669842924,Wallonie,Hainaut,4.3512321,50.2118893
Erps-Kwerps,3071.0,2466.069455296444,Flandre,Brabant flamand,4.575086412553099,50.9104969
Erquelinnes,6560.0,1071.7612059222263,Wallonie,Hainaut,4.1241436,50.3102184
Esneux,4130.0,1546.786182111778,Wallonie,Liège,5.575772744032401,50.5337249
Espierres,8587.0,1789.17167095818,Flandre,Flandre-Occidentale,3.3465264652837003,50.72568025
Essen,2910.0,2228.565861880241,Flandre,Anvers,4.4701309,51.4677957
Ethe,6760.0,1241.7163512496315,Wallonie,Luxembourg,5.5766897,49.5814209
Etterbeek,1040.0,2812.5873544274014,Bruxelles,Bruxelles-Capitale,4.389510400000002,50.8368511
Eupen,4700.0,1597.333628227357,Wallonie,Liège,6.031452,50.6306134
Evere,1140.0,2307.7254131913614,Bruxelles,Bruxelles-Capitale,4.4021602,50.8704524
Ezemaal,3400.0,1500.3364813239382,Flandre,Brabant flamand,4.997333783130999,50.7766242
Faimes,4317.0,1231.5959432604207,Wallonie,Liège,5.262322,50.665246
Falaen,5522.0,1657.912457912458,Wallonie,Namur,4.793357,50.2782156
Falisolle,5060.0,1494.4912604768172,Wallonie,Namur,4.6212589999999985,50.4182456
